Transcript_10,XM_006158033.1,84.763,1516,201,16,170,1663,279,1786,0.0,1493
Transcript_10,XM_006158032.1,84.763,1516,201,16,170,1663,164,1671,0.0,1493
Transcript_10,XM_004410837.2,82.794,1732,237,44,205,1890,1,1717,0.0,1491
Transcript_10,XM_019795511.1,79.679,2180,349,70,288,2397,206,2361,0.0,1485
Transcript_10,XM_025456452.1,81.989,1810,268,41,200,1964,184,1980,0.0,1483
Transcript_10,XM_003432809.4,81.989,1810,268,41,200,1964,186,1982,0.0,1483
Transcript_10,XM_011947192.1,86.324,1360,179,7,112,1466,323,1680,0.0,1474
Transcript_10,XM_025376950.1,82.538,1718,258,28,288,1968,393,2105,0.0,1472
Transcript_10,XM_025376949.1,82.500,1720,259,28,286,1968,168,1882,0.0,1471
Transcript_10,XM_009238832.2,83.333,1626,231,30,288,1879,393,2012,0.0,1465
Transcript_10,XM_009238831.2,83.292,1628,232,30,286,1879,168,1789,0.0,1463
Transcript_10,XM_023249907.1,81.793,1818,266,45,197,1968,134,1932,0.0,1463
Transcript_10,XM_010352907.1,82.462,1722,252,35,288,1968,393,2105,0.0,1461
Transcript_10,XM_003894227.2,82.421,1718,260,28,288,1968,388,2100,0.0,1461
Transcript_10,XM_010352906.1,82.425,1724,253,35,286,1968,168,1882,0.0,1459
Transcript_10,XM_017875011.1,82.414,1723,251,38,288,1968,393,2105,0.0,1456
Transcript_10,XM_002713284.3,83.779,1572,218,30,201,1746,237,1797,0.0,1456
Transcript_10,CR860981.1,83.210,1626,233,30,288,1879,124,1743,0.0,1454
Transcript_10,XM_023249908.1,81.798,1791,262,44,224,1968,151,1923,0.0,1443
Transcript_10,XM_007192388.1,82.312,1730,244,39,181,1868,140,1849,0.0,1443
Transcript_10,XM_023200544.1,82.193,1724,260,32,288,1968,390,2109,0.0,1439
Transcript_10,XM_023200536.1,82.155,1726,261,32,286,1968,168,1889,0.0,1437
Transcript_10,XM_025985299.1,82.257,1719,252,38,288,1964,384,2091,0.0,1435
Transcript_10,XM_019728362.1,78.266,2388,410,86,151,2465,163,2514,0.0,1434
Transcript_10,XM_004267984.2,82.111,1705,249,35,205,1868,1,1690,0.0,1408
Transcript_10,XM_004410838.2,82.656,1649,225,44,288,1890,389,2022,0.0,1404
Transcript_10,XM_021069171.1,81.951,1712,257,38,200,1877,198,1891,0.0,1402
Transcript_10,XM_007644238.2,91.700,1012,83,1,205,1216,1,1011,0.0,1402
Transcript_10,XR_003435861.1,81.839,1729,256,36,181,1868,153,1864,0.0,1400
Transcript_10,XM_027121300.1,81.839,1729,256,36,181,1868,153,1864,0.0,1400
Transcript_10,XM_017527364.1,82.651,1637,230,39,288,1879,381,2008,0.0,1400
Transcript_10,XM_541820.6,81.882,1722,254,41,288,1964,417,2125,0.0,1399
Transcript_10,XM_006158034.2,85.050,1398,179,16,288,1663,492,1881,0.0,1397
Transcript_10,XM_003785524.2,85.801,1324,178,9,205,1521,1,1321,0.0,1395
Transcript_10,XM_022572650.1,81.755,1732,257,38,181,1868,140,1856,0.0,1393


